record_id,year,AverageTemperatureFahr,AverageTemperatureUncertaintyFahr,City,Country
474900,1896,55.4864,33.494,Auckland,New Zealand
474901,1896,54.8402,33.2744,Auckland,New Zealand
474902,1896,57.794,33.0224,NA,NA
474903,1896,64.3982,34.3796,Auckland,New Zealand
474904,1897,65.282,33.7676,Auckland,New Zealand
474905,1897,67.5266,33.4814,Auckland,New Zealand
474906,1897,64.5656,32.9468,Auckland,New Zealand
474907,1897,60.773,33.107,Auckland,New Zealand
474908,1897,58.0964,33.6722,Auckland,New Zealand
474909,1897,54.329,32.9612,Auckland,New Zealand
474910,1897,53.3984,33.0224,Auckland,New Zealand
474911,1897,52.6856,33.0242,Auckland,New Zealand
474912,1897,54.6152,33.161,Auckland,New Zealand
474913,1897,55.6286,33.2384,Auckland,New Zealand
474914,1897,58.8524,33.6056,Auckland,New Zealand
474915,1897,61.3634,33.161,Auckland,New Zealand
474916,1898,64.184,33.6686,Auckland,New Zealand
474917,1898,63.0464,33.1088,Auckland,New Zealand
474918,1898,62.582,33.4166,Auckland,New Zealand
474919,1898,61.1852,33.3986,Auckland,New Zealand
474920,1898,57.848,33.3752,Auckland,New Zealand
474921,1898,54.6044,32.8424,Auckland,New Zealand
474922,1898,53.5946,32.7884,Auckland,New Zealand
474923,1898,52.9232,32.8334,Auckland,New Zealand
474924,1898,54.41,32.765,Auckland,New Zealand
474925,1898,55.7258,32.7398,Auckland,New Zealand
474926,1898,59.945,34.0772,Auckland,New Zealand
474927,1898,63.2912,33.3896,Auckland,New Zealand
474928,1899,64.9976,33.89,Auckland,New Zealand
474929,1899,65.435,34.196,Auckland,New Zealand
474930,1899,64.4108,32.9954,Auckland,New Zealand
474931,1899,62.5514,33.4976,Auckland,New Zealand
474932,1899,56.0822,32.9648,Auckland,New Zealand
474933,1899,54.7304,33.0098,Auckland,New Zealand
474934,1899,50.7902,33.1484,Auckland,New Zealand
474935,1899,52.2824,33.1844,Auckland,New Zealand
474936,1899,54.7484,33.0926,Auckland,New Zealand
474937,1899,56.0768,32.765,Auckland,New Zealand
474938,1899,58.8128,33.0998,Auckland,New Zealand
474939,1899,62.1266,34.5038,Auckland,New Zealand
474940,1900,63.5216,33.4292,Auckland,New Zealand
474941,1900,64.9418,34.8314,Auckland,New Zealand
474942,1900,65.705,33.9314,Auckland,New Zealand
474943,1900,63.8816,36.0518,Auckland,New Zealand
474944,1900,58.001,33.1556,Auckland,New Zealand
474945,1900,54.7088,34.016,Auckland,New Zealand
474946,1900,53.195,33.2942,Auckland,New Zealand
474947,1900,54.6584,33.1412,Auckland,New Zealand
474948,1900,54.2462,33.44,Auckland,New Zealand
474949,1900,57.452,33.242,Auckland,New Zealand
474950,1900,58.7264,33.1754,Auckland,New Zealand
474951,1900,60.8306,33.602,Auckland,New Zealand
474952,1901,63.3002,34.0106,Auckland,New Zealand
474953,1901,64.0166,33.7388,Auckland,New Zealand
474954,1901,63.1346,32.9126,Auckland,New Zealand
474955,1901,61.2158,33.7154,Auckland,New Zealand
474956,1901,56.6996,34.5362,Auckland,New Zealand
474957,1901,56.5016,33.0782,Auckland,New Zealand
474958,1901,52.2374,32.9918,Auckland,New Zealand
474959,1901,52.6334,32.846,Auckland,New Zealand
474960,1901,55.5188,32.936,Auckland,New Zealand
474961,1901,56.5088,33.5264,Auckland,New Zealand
474962,1901,57.9272,33.26,Auckland,New Zealand
474963,1901,60.7568,33.6974,Auckland,New Zealand
474964,1902,63.6782,34.9124,Auckland,New Zealand
474965,1902,65.3342,33.5012,Auckland,New Zealand
474966,1902,64.8788,33.341,Auckland,New Zealand
474967,1902,60.5408,32.8028,Auckland,New Zealand
474968,1902,55.9454,33.0116,Auckland,New Zealand
474969,1902,54.4154,33.1196,Auckland,New Zealand
474970,1902,51.2114,33.6686,Auckland,New Zealand
474971,1902,51.4832,34.1672,Auckland,New Zealand
474972,1902,51.4508,33.3914,Auckland,New Zealand
474973,1902,53.996,32.8946,Auckland,New Zealand
474974,1902,57.4736,33.9584,Auckland,New Zealand
474975,1902,59.7794,33.224,Auckland,New Zealand
474976,1903,61.9214,34.2194,Auckland,New Zealand
474977,1903,64.7798,33.4472,Auckland,New Zealand
474978,1903,63.455,32.9684,Auckland,New Zealand
474979,1903,59.351,34.1078,Auckland,New Zealand
474980,1903,56.939,32.873,Auckland,New Zealand
474981,1903,53.7134,34.1294,Auckland,New Zealand
474982,1903,53.015,33.1196,Auckland,New Zealand
474983,1903,52.1906,33.7064,Auckland,New Zealand
474984,1903,54.1328,33.5066,Auckland,New Zealand
474985,1903,58.8254,33.3374,Auckland,New Zealand
474986,1903,61.1024,33.1052,Auckland,New Zealand
474987,1903,64.2344,33.2996,Auckland,New Zealand
474988,1904,64.2776,35.6612,Auckland,New Zealand
474989,1904,64.607,33.8666,Auckland,New Zealand
474990,1904,63.6494,33.5822,Auckland,New Zealand
474991,1904,60.1376,33.0062,Auckland,New Zealand
474992,1904,56.7086,32.7686,Auckland,New Zealand
474993,1904,53.8628,33.3698,Auckland,New Zealand
474994,1904,52.9268,32.8388,Auckland,New Zealand
474995,1904,52.5434,33.3698,Auckland,New Zealand
474996,1904,53.7818,33.449,Auckland,New Zealand
474997,1904,55.0958,33.2114,Auckland,New Zealand
474998,1904,57.5834,34.0916,Auckland,New Zealand
474999,1904,59.018,35.6558,Auckland,New Zealand
475000,1905,61.6046,37.301,Auckland,New Zealand
475001,1905,64.778,33.134,Auckland,New Zealand
475002,1905,64.1372,33.0944,Auckland,New Zealand
475003,1905,60.9404,33.116,Auckland,New Zealand
475004,1905,58.9136,35.0492,Auckland,New Zealand
475005,1905,54.5288,33.1574,Auckland,New Zealand
475006,1905,52.2824,33.2546,Auckland,New Zealand
475007,1905,52.61,33.0512,Auckland,New Zealand
475008,1905,54.2426,33.2654,Auckland,New Zealand
475009,1905,54.9896,33.818,Auckland,New Zealand
475010,1905,59.126,33.4472,Auckland,New Zealand
475011,1905,61.304,34.1474,Auckland,New Zealand
475012,1906,62.1986,33.7946,Auckland,New Zealand
475013,1906,62.897,34.853,Auckland,New Zealand
475014,1906,62.2706,34.1402,Auckland,New Zealand
475015,1906,59.6426,34.1258,NA,NA
475016,1906,56.7086,32.9828,Auckland,New Zealand
475017,1906,53.663,33.1286,Auckland,New Zealand
475018,1906,53.5352,33.269,Auckland,New Zealand
475019,1906,52.889,33.7388,Auckland,New Zealand
475020,1906,53.5748,32.783,Auckland,New Zealand
475021,1906,56.399,33.1826,Auckland,New Zealand
475022,1906,58.262,34.4426,Auckland,New Zealand
475023,1906,62.2886,33.2744,Auckland,New Zealand
475024,1907,65.0444,34.6316,Auckland,New Zealand
475025,1907,65.0462,33.7748,Auckland,New Zealand
475026,1907,65.5232,34.0916,Auckland,New Zealand
475027,1907,62.8358,33.809,Auckland,New Zealand
475028,1907,56.795,33.5138,Auckland,New Zealand
475029,1907,53.9258,33.1718,Auckland,New Zealand
475030,1907,52.8746,33.2078,Auckland,New Zealand
475031,1907,53.5262,32.9864,Auckland,New Zealand
475032,1907,54.0806,33.2744,Auckland,New Zealand
475033,1907,56.12,33.0494,Auckland,New Zealand
475034,1907,60.908,34.7198,Auckland,New Zealand
475035,1907,65.138,33.9836,Auckland,New Zealand
475036,1908,65.678,33.404,Auckland,New Zealand
475037,1908,65.7032,33.7082,Auckland,New Zealand
475038,1908,65.0084,33.1052,Auckland,New Zealand
475039,1908,61.0646,33.3284,Auckland,New Zealand
475040,1908,58.4276,33.4976,Auckland,New Zealand
475041,1908,54.5288,33.0476,Auckland,New Zealand
475042,1908,51.827,33.0008,Auckland,New Zealand
475043,1908,52.0196,33.1376,Auckland,New Zealand
475044,1908,54.6044,33.3068,Auckland,New Zealand
475045,1908,55.1534,33.4058,Auckland,New Zealand
475046,1908,59.0054,32.9846,Auckland,New Zealand
475047,1908,60.8666,33.143,Auckland,New Zealand
475048,1909,63.1886,33.8378,Auckland,New Zealand
475049,1909,65.2496,33.917,Auckland,New Zealand
475050,1909,65.3576,33.3428,Auckland,New Zealand
475051,1909,60.7262,33.8018,Auckland,New Zealand
475052,1909,58.874,33.656,Auckland,New Zealand
475053,1909,56.6186,33.4976,Auckland,New Zealand
475054,1909,54.9716,33.8468,Auckland,New Zealand
475055,1909,54.0068,33.2744,Auckland,New Zealand
475056,1909,55.4414,33.2132,Auckland,New Zealand
475057,1909,56.3432,33.4436,Auckland,New Zealand
475058,1909,60.6308,33.62,Auckland,New Zealand
475059,1909,64.3388,34.1492,Auckland,New Zealand
475060,1910,66.9434,33.4562,Auckland,New Zealand
475061,1910,68.585,33.9548,Auckland,New Zealand
475062,1910,66.1334,33.314,Auckland,New Zealand
475063,1910,59.6534,33.0044,NA,NA
475064,1910,58.487,32.7074,Auckland,New Zealand
475065,1910,55.6394,33.2402,Auckland,New Zealand
475066,1910,53.546,33.278,Auckland,New Zealand
475067,1910,54.0068,32.6822,Auckland,New Zealand
475068,1910,54.7772,32.7272,Auckland,New Zealand
475069,1910,57.4646,33.2726,Auckland,New Zealand
475070,1910,60.7172,33.0872,Auckland,New Zealand
475071,1910,62.1086,33.0458,Auckland,New Zealand
475072,1911,64.0544,33.6776,Auckland,New Zealand
475073,1911,64.4558,33.3482,Auckland,New Zealand
475074,1911,65.9552,33.2204,Auckland,New Zealand
475075,1911,64.6502,34.1438,Auckland,New Zealand
475076,1911,58.5716,33.1034,Auckland,New Zealand
475077,1911,54.8042,33.4058,Auckland,New Zealand
475078,1911,53.0888,33.2258,Auckland,New Zealand
475079,1911,53.5748,32.954,Auckland,New Zealand
475080,1911,54.536,33.1934,Auckland,New Zealand
475081,1911,55.463,33.116,Auckland,New Zealand
475082,1911,58.6562,34.178,Auckland,New Zealand
475083,1911,60.1016,35.5568,Auckland,New Zealand
475084,1912,63.2624,34.7324,Auckland,New Zealand
475085,1912,63.8708,33.2654,Auckland,New Zealand
475086,1912,62.5748,35.168,Auckland,New Zealand
475087,1912,60.7388,33.1016,Auckland,New Zealand
475088,1912,55.8914,33.0224,Auckland,New Zealand
475089,1912,54.1814,33.0692,Auckland,New Zealand
475090,1912,52.4516,33.2042,Auckland,New Zealand
475091,1912,51.5984,32.8442,Auckland,New Zealand
475092,1912,55.292,33.0476,Auckland,New Zealand
475093,1912,56.1452,33.3158,Auckland,New Zealand
475094,1912,58.7192,33.6686,Auckland,New Zealand
475095,1912,61.8908,34.25,Auckland,New Zealand
475096,1913,65.552,33.4436,Auckland,New Zealand
475097,1913,65.8364,33.584,Auckland,New Zealand
475098,1913,66.1532,33.557,Auckland,New Zealand
475099,1913,59.7722,34.034,Auckland,New Zealand
475100,1913,54.5828,33.7478,Auckland,New Zealand
475101,1913,53.303,33.395,Auckland,New Zealand
475102,1913,53.9636,32.9486,Auckland,New Zealand
475103,1913,54.2174,34.385,Auckland,New Zealand
475104,1913,55.2308,33.9296,Auckland,New Zealand
475105,1913,57.3134,33.8234,Auckland,New Zealand
475106,1913,59.5616,34.4696,Auckland,New Zealand
475107,1913,60.143,33.602,Auckland,New Zealand
475108,1914,67.3142,34.0736,Auckland,New Zealand
475109,1914,66.362,33.7046,Auckland,New Zealand
475110,1914,65.336,33.4094,Auckland,New Zealand
475111,1914,61.6064,33.5624,Auckland,New Zealand
475112,1914,56.3342,33.5912,Auckland,New Zealand
475113,1914,53.6648,33.5246,Auckland,New Zealand
475114,1914,52.5218,33.3788,Auckland,New Zealand
475115,1914,52.4732,33.4094,Auckland,New Zealand
475116,1914,54.2714,33.2456,NA,NA
475117,1914,55.9814,33.6956,Auckland,New Zealand
475118,1914,58.6814,33.4364,Auckland,New Zealand
475119,1914,60.656,33.5588,Auckland,New Zealand
475120,1915,66.2378,33.7172,Auckland,New Zealand
475121,1915,66.0956,34.3868,Auckland,New Zealand
475122,1915,63.0266,33.8162,Auckland,New Zealand
475123,1915,60.0746,33.413,Auckland,New Zealand
475124,1915,57.1388,33.3464,Auckland,New Zealand
475125,1915,55.0544,32.9864,Auckland,New Zealand
475126,1915,54.3488,33.5786,Auckland,New Zealand
475127,1915,53.5208,33.5066,Auckland,New Zealand
475128,1915,57.245,32.9108,Auckland,New Zealand
475129,1915,58.2512,32.873,Auckland,New Zealand
475130,1915,59.423,33.3698,Auckland,New Zealand
475131,1915,62.546,33.9296,Auckland,New Zealand
475132,1916,64.7762,34.6856,Auckland,New Zealand
475133,1916,68.5256,34.691,Auckland,New Zealand
475134,1916,67.4726,33.9998,Auckland,New Zealand
475135,1916,61.8908,33.9764,Auckland,New Zealand
475136,1916,59.1242,32.9864,NA,NA
475137,1916,56.8688,34.8368,Auckland,New Zealand
475138,1916,54.6044,33.2204,Auckland,New Zealand
475139,1916,53.573,33.4634,Auckland,New Zealand
475140,1916,55.1966,33.3032,Auckland,New Zealand
475141,1916,56.9642,33.4832,Auckland,New Zealand
475142,1916,60.4796,33.3158,Auckland,New Zealand
475143,1916,64.1282,33.3194,Auckland,New Zealand
475144,1917,65.7878,32.837,Auckland,New Zealand
475145,1917,65.0264,34.4282,Auckland,New Zealand
475146,1917,63.644,33.3734,Auckland,New Zealand
475147,1917,62.3282,34.0052,Auckland,New Zealand
475148,1917,58.7714,33.6146,Auckland,New Zealand
475149,1917,55.3046,34.3742,Auckland,New Zealand
475150,1917,54.716,33.737,Auckland,New Zealand
475151,1917,53.069,33.062,Auckland,New Zealand
475152,1917,55.319,33.8036,Auckland,New Zealand
475153,1917,57.6356,33.1448,Auckland,New Zealand
475154,1917,59.963,34.6424,Auckland,New Zealand
475155,1917,61.9538,33.3752,Auckland,New Zealand
475156,1918,65.2154,33.557,Auckland,New Zealand
475157,1918,66.254,34.1276,Auckland,New Zealand
475158,1918,64.2704,34.4804,Auckland,New Zealand
475159,1918,62.114,34.1258,Auckland,New Zealand
475160,1918,57.8534,33.1682,Auckland,New Zealand
475161,1918,55.2452,33.1664,Auckland,New Zealand
475162,1918,51.17,33.3482,Auckland,New Zealand
475163,1918,52.6244,33.0692,Auckland,New Zealand
475164,1918,53.9996,33.6812,Auckland,New Zealand
475165,1918,56.741,32.9972,Auckland,New Zealand
475166,1918,58.6148,32.9918,Auckland,New Zealand
475167,1918,59.6354,33.0692,Auckland,New Zealand
475168,1919,63.14,34.8548,Auckland,New Zealand
475169,1919,66.947,33.1196,Auckland,New Zealand
475170,1919,63.8798,33.287,Auckland,New Zealand
475171,1919,59.6102,33.1394,Auckland,New Zealand
475172,1919,56.606,33.161,Auckland,New Zealand
475173,1919,54.1994,32.7542,Auckland,New Zealand
475174,1919,53.1158,33.1538,Auckland,New Zealand
475175,1919,52.538,34.4498,Auckland,New Zealand
475176,1919,53.2274,32.9918,Auckland,New Zealand
475177,1919,55.9724,33.4022,Auckland,New Zealand
475178,1919,57.083,32.9018,Auckland,New Zealand
475179,1919,60.3878,32.9684,Auckland,New Zealand
475180,1920,63.2318,33.7802,Auckland,New Zealand
475181,1920,66.272,33.0926,Auckland,New Zealand
475182,1920,64.508,33.2006,Auckland,New Zealand
475183,1920,60.827,33.4436,Auckland,New Zealand
475184,1920,55.8734,32.6822,Auckland,New Zealand
475185,1920,55.0364,32.873,Auckland,New Zealand
475186,1920,52.754,33.3986,Auckland,New Zealand
475187,1920,52.394,33.3392,Auckland,New Zealand
475188,1920,54.077,33.2798,Auckland,New Zealand
475189,1920,56.759,33.179,Auckland,New Zealand
475190,1920,59.144,33.413,Auckland,New Zealand
475191,1920,62.798,35.2004,Auckland,New Zealand
475192,1921,64.4954,33.3284,Auckland,New Zealand
475193,1921,65.2766,33.476,Auckland,New Zealand
475194,1921,64.6358,33.3536,Auckland,New Zealand
475195,1921,59.6498,32.9846,Auckland,New Zealand
475196,1921,58.073,32.8208,Auckland,New Zealand
475197,1921,56.363,32.729,Auckland,New Zealand
475198,1921,53.5928,33.2042,Auckland,New Zealand
475199,1921,53.7188,32.8478,Auckland,New Zealand
475200,1921,55.5584,33.0098,Auckland,New Zealand
475201,1921,57.5852,33.0422,Auckland,New Zealand
475202,1921,58.7534,32.9252,Auckland,New Zealand
475203,1921,62.2544,33.35,Auckland,New Zealand
475204,1922,66.137,33.3266,Auckland,New Zealand
475205,1922,66.4178,33.0512,Auckland,New Zealand
475206,1922,64.5926,32.8082,Auckland,New Zealand
475207,1922,61.1402,33.6218,Auckland,New Zealand
475208,1922,58.3124,32.9738,Auckland,New Zealand
475209,1922,53.6324,32.9432,Auckland,New Zealand
475210,1922,52.898,32.9576,Auckland,New Zealand
475211,1922,53.906,32.7974,Auckland,New Zealand
475212,1922,54.3056,33.4904,Auckland,New Zealand
475213,1922,57.9992,33.2492,Auckland,New Zealand
475214,1922,59.6732,33.215,Auckland,New Zealand
475215,1922,62.7404,32.9126,Auckland,New Zealand
475216,1923,64.7276,33.2978,Auckland,New Zealand
475217,1923,64.3622,33.7244,Auckland,New Zealand
475218,1923,62.915,33.5768,Auckland,New Zealand
475219,1923,58.9208,33.8378,Auckland,New Zealand
475220,1923,58.5068,33.5264,Auckland,New Zealand
475221,1923,54.7916,33.1934,Auckland,New Zealand
475222,1923,52.2626,33.0476,Auckland,New Zealand
475223,1923,51.6668,32.9846,Auckland,New Zealand
475224,1923,54.6944,33.3194,Auckland,New Zealand
475225,1923,56.6528,33.2114,Auckland,New Zealand
475226,1923,60.4274,33.7946,Auckland,New Zealand
475227,1923,64.1516,34.3922,Auckland,New Zealand
475228,1924,66.227,33.1376,Auckland,New Zealand
475229,1924,67.4492,34.0034,Auckland,New Zealand
475230,1924,66.8372,33.611,Auckland,New Zealand
475231,1924,64.8824,34.0898,Auckland,New Zealand
475232,1924,58.2368,33.71,Auckland,New Zealand
475233,1924,54.9698,33.0422,Auckland,New Zealand
475234,1924,52.7576,32.8604,Auckland,New Zealand
475235,1924,53.3768,32.9198,Auckland,New Zealand
475236,1924,55.7132,33.3302,Auckland,New Zealand
475237,1924,57.3116,33.0188,Auckland,New Zealand
475238,1924,60.2546,33.296,Auckland,New Zealand
475239,1924,61.0826,33.287,Auckland,New Zealand
475240,1925,64.9364,33.953,Auckland,New Zealand
475241,1925,65.2892,33.08,Auckland,New Zealand
475242,1925,63.3218,33.9134,Auckland,New Zealand
475243,1925,60.3086,33.4292,Auckland,New Zealand
475244,1925,58.0766,33.6614,Auckland,New Zealand
475245,1925,54.4766,32.8244,Auckland,New Zealand
475246,1925,53.0438,32.8964,Auckland,New Zealand
475247,1925,52.2374,33.0476,Auckland,New Zealand
475248,1925,53.7872,33.2924,Auckland,New Zealand
475249,1925,56.651,33.161,Auckland,New Zealand
475250,1925,57.884,33.197,Auckland,New Zealand
475251,1925,62.0726,33.5606,Auckland,New Zealand
475252,1926,65.327,33.3554,Auckland,New Zealand
475253,1926,62.7602,33.3356,Auckland,New Zealand
475254,1926,63.1976,33.6416,Auckland,New Zealand
475255,1926,61.8656,33.7442,Auckland,New Zealand
475256,1926,58.8758,33.9584,Auckland,New Zealand
475257,1926,53.6792,33.2042,Auckland,New Zealand
475258,1926,53.8196,32.7596,Auckland,New Zealand
475259,1926,53.4488,33.0386,Auckland,New Zealand
475260,1926,54.5054,33.161,Auckland,New Zealand
475261,1926,58.0244,33.1826,Auckland,New Zealand
475262,1926,58.1036,33.3482,Auckland,New Zealand
475263,1926,61.6136,33.0314,Auckland,New Zealand
475264,1927,65.6492,32.9378,Auckland,New Zealand
475265,1927,66.8372,33.3122,Auckland,New Zealand
475266,1927,64.508,33.2744,Auckland,New Zealand
475267,1927,60.3032,33.143,Auckland,New Zealand
475268,1927,57.5294,33.5444,Auckland,New Zealand
475269,1927,53.0564,33.2546,Auckland,New Zealand
475270,1927,54.1508,32.8136,Auckland,New Zealand
475271,1927,52.907,32.8388,Auckland,New Zealand
475272,1927,55.139,33.0908,Auckland,New Zealand
475273,1927,56.4332,33.9008,Auckland,New Zealand
475274,1927,59.0792,33.5876,Auckland,New Zealand
475275,1927,61.457,33.008,Auckland,New Zealand
475276,1928,64.8104,33.0782,Auckland,New Zealand
475277,1928,68.6066,33.8522,Auckland,New Zealand
475278,1928,66.6428,33.1574,Auckland,New Zealand
475279,1928,64.8122,32.9882,Auckland,New Zealand
475280,1928,60.6128,33.0242,Auckland,New Zealand
475281,1928,55.148,33.1592,NA,NA
475282,1928,54.221,32.873,Auckland,New Zealand
475283,1928,53.8088,32.8658,Auckland,New Zealand
475284,1928,55.8734,33.2294,Auckland,New Zealand
475285,1928,57.3062,33.3968,Auckland,New Zealand
475286,1928,60.5678,35.7512,Auckland,New Zealand
475287,1928,62.8448,33.0728,Auckland,New Zealand
